ap_car,ap_cat,ap_chair,ap_dog,ap_person,checkpoint,checkpoint_path,conf_thresh,mAP@0.5,max_det,micro_precision,micro_recall,mode,nms_iou_thresh,num_predictions,precision_car,precision_cat,precision_chair,precision_dog,precision_person,recall_car,recall_cat,recall_chair,recall_dog,recall_person
0.274713,0.808635,0.404347,0.821969,0.592845,phase2,checkpoints/best_map_resnet50_mse_phase2.pth,0.5,0.580502,100,0.07726,0.889164,raw_max100,0.5,23259,0.032473,0.669604,0.070235,0.401302,0.084312,0.879859,0.863636,0.804965,0.898058,0.916201
0.365553,0.854851,0.356231,0.822165,0.501432,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.25,0.580047,50,0.060993,0.895101,raw_max50,0.4,29659,0.030167,0.337526,0.040298,0.219429,0.068247,0.90106,0.914773,0.787234,0.932039,0.911546
0.36525,0.855328,0.356295,0.820707,0.501917,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.3,0.579899,100,0.056637,0.896586,raw_max100,0.4,31993,0.026278,0.372685,0.039331,0.242967,0.063729,0.90106,0.914773,0.783688,0.92233,0.917132
0.275034,0.808654,0.40378,0.819214,0.592735,phase2,checkpoints/best_map_resnet50_mse_phase2.pth,0.5,0.579883,50,0.090256,0.882731,raw_max50,0.5,19766,0.040124,0.672566,0.077646,0.4,0.09701,0.865724,0.863636,0.79078,0.893204,0.912477
0.275034,0.808654,0.40378,0.819214,0.592735,phase2,checkpoints/best_map_resnet50_mse_phase2.pth,0.5,0.579883,50,0.090256,0.882731,classwise_current_max50,0.5,19766,0.040124,0.672566,0.077646,0.4,0.09701,0.865724,0.863636,0.79078,0.893204,0.912477
0.36525,0.855328,0.355873,0.819486,0.501542,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.35,0.579496,100,0.062301,0.891638,raw_max100,0.4,28924,0.028987,0.411765,0.043609,0.268085,0.069769,0.90106,0.914773,0.77305,0.917476,0.911546
0.274707,0.812483,0.399929,0.819248,0.591073,phase2,checkpoints/best_map_resnet50_mse_phase2.pth,0.45,0.579488,30,0.100365,0.870856,classwise_current_max30,0.5,17536,0.046393,0.642857,0.0823,0.379381,0.106784,0.833922,0.869318,0.776596,0.893204,0.901304
0.377676,0.841151,0.351633,0.819244,0.505894,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.15,0.57912,100,0.042881,0.878278,raw_max100,0.35,41394,0.01966,0.267918,0.028809,0.188735,0.04907,0.879859,0.892045,0.77305,0.927184,0.893855
0.377676,0.841151,0.351417,0.819244,0.505844,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.2,0.579066,100,0.049669,0.876794,raw_max100,0.35,35676,0.022754,0.317172,0.033808,0.214848,0.056545,0.879859,0.892045,0.765957,0.927184,0.892924
0.365144,0.852828,0.35554,0.819486,0.501333,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.4,0.578866,100,0.068142,0.888174,raw_max100,0.4,26342,0.031545,0.454545,0.048616,0.296238,0.075912,0.897527,0.909091,0.765957,0.917476,0.908752
0.365441,0.852739,0.35579,0.818845,0.501298,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.3,0.578823,50,0.066521,0.890153,raw_max50,0.4,27044,0.032593,0.376471,0.04453,0.246736,0.074342,0.897527,0.909091,0.776596,0.917476,0.909683
0.377676,0.841151,0.35128,0.818071,0.505563,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.25,0.578748,100,0.056164,0.87333,raw_max100,0.35,31426,0.025902,0.360092,0.03869,0.243902,0.063427,0.879859,0.892045,0.762411,0.92233,0.888268
0.274534,0.808654,0.399616,0.819248,0.590866,phase2,checkpoints/best_map_resnet50_mse_phase2.pth,0.5,0.578584,30,0.107333,0.868382,classwise_current_max30,0.5,16351,0.049359,0.672566,0.088546,0.403509,0.114374,0.830389,0.863636,0.77305,0.893204,0.899441
0.377872,0.838307,0.350831,0.819383,0.50573,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.15,0.578425,50,0.051957,0.87234,raw_max50,0.35,33932,0.025193,0.269896,0.033375,0.195697,0.059174,0.876325,0.886364,0.758865,0.927184,0.888268
0.365441,0.852739,0.355313,0.817604,0.501005,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.35,0.57842,50,0.072038,0.886195,raw_max50,0.4,24862,0.0352,0.415584,0.04842,0.272069,0.080353,0.897527,0.909091,0.765957,0.912621,0.905959
0.377872,0.838307,0.350703,0.819383,0.50573,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.2,0.578399,50,0.058552,0.871846,raw_max50,0.35,30093,0.028275,0.319672,0.037975,0.221321,0.066425,0.876325,0.886364,0.755319,0.927184,0.888268
0.365177,0.852739,0.354948,0.817604,0.500768,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.35,0.578247,50,0.078938,0.882731,classwise_current_max50,0.4,22600,0.040632,0.415584,0.053062,0.272069,0.085924,0.890459,0.909091,0.758865,0.912621,0.903166
0.365177,0.852739,0.354948,0.817604,0.500768,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.15,0.578247,50,0.078799,0.882731,classwise_current_max50,0.4,22640,0.040632,0.376471,0.053062,0.272069,0.085924,0.890459,0.909091,0.758865,0.912621,0.903166
0.365177,0.852739,0.354948,0.817604,0.500768,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.2,0.578247,50,0.078799,0.882731,classwise_current_max50,0.4,22640,0.040632,0.376471,0.053062,0.272069,0.085924,0.890459,0.909091,0.758865,0.912621,0.903166
0.365177,0.852739,0.354948,0.817604,0.500768,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.25,0.578247,50,0.078799,0.882731,classwise_current_max50,0.4,22640,0.040632,0.376471,0.053062,0.272069,0.085924,0.890459,0.909091,0.758865,0.912621,0.903166
0.365177,0.852739,0.354948,0.817604,0.500768,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.3,0.578247,50,0.078799,0.882731,classwise_current_max50,0.4,22640,0.040632,0.376471,0.053062,0.272069,0.085924,0.890459,0.909091,0.758865,0.912621,0.903166
0.377872,0.838307,0.350703,0.81819,0.505405,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.25,0.578095,50,0.064756,0.868877,raw_max50,0.35,27117,0.031353,0.361949,0.042745,0.247718,0.072854,0.876325,0.886364,0.755319,0.92233,0.883613
0.365314,0.850213,0.354948,0.817604,0.500768,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.4,0.577769,50,0.077663,0.882731,raw_max50,0.4,22971,0.037869,0.459538,0.053062,0.299363,0.08597,0.893993,0.903409,0.758865,0.912621,0.903166
0.365177,0.850213,0.354948,0.817604,0.500768,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.4,0.577742,50,0.079251,0.882237,classwise_current_max50,0.4,22498,0.040632,0.459538,0.053062,0.299363,0.085924,0.890459,0.903409,0.758865,0.912621,0.903166
0.364236,0.852739,0.353507,0.817978,0.49973,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.35,0.577638,30,0.094034,0.871846,classwise_current_max30,0.4,18738,0.050123,0.416667,0.060979,0.280597,0.102397,0.865724,0.909091,0.737589,0.912621,0.894786
0.364236,0.852739,0.353507,0.817978,0.49973,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.15,0.577638,30,0.093843,0.871846,classwise_current_max30,0.4,18776,0.050123,0.379147,0.060979,0.280597,0.102397,0.865724,0.909091,0.737589,0.912621,0.894786
0.364236,0.852739,0.353507,0.817978,0.49973,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.2,0.577638,30,0.093843,0.871846,classwise_current_max30,0.4,18776,0.050123,0.379147,0.060979,0.280597,0.102397,0.865724,0.909091,0.737589,0.912621,0.894786
0.364236,0.852739,0.353507,0.817978,0.49973,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.25,0.577638,30,0.093843,0.871846,classwise_current_max30,0.4,18776,0.050123,0.379147,0.060979,0.280597,0.102397,0.865724,0.909091,0.737589,0.912621,0.894786
0.364236,0.852739,0.353507,0.817978,0.49973,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.3,0.577638,30,0.093843,0.871846,classwise_current_max30,0.4,18776,0.050123,0.379147,0.060979,0.280597,0.102397,0.865724,0.909091,0.737589,0.912621,0.894786
0.377578,0.839105,0.350845,0.81437,0.505376,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.3,0.577455,100,0.0625,0.867887,raw_max100,0.35,28064,0.028757,0.398977,0.043612,0.275,0.070403,0.876325,0.886364,0.751773,0.907767,0.885475
0.36503,0.847417,0.355352,0.817962,0.501185,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.45,0.577389,100,0.074357,0.884711,raw_max100,0.4,24046,0.034328,0.480243,0.053844,0.325823,0.082704,0.893993,0.897727,0.762411,0.912621,0.90689
0.364906,0.847417,0.354762,0.817962,0.500777,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.5,0.577165,100,0.081207,0.880257,raw_max100,0.4,21907,0.037494,0.519737,0.059201,0.356736,0.089939,0.890459,0.897727,0.751773,0.912621,0.902235
0.364236,0.850213,0.353507,0.817978,0.49973,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.4,0.577133,30,0.094474,0.871351,classwise_current_max30,0.4,18640,0.050123,0.459538,0.060979,0.308197,0.102397,0.865724,0.903409,0.737589,0.912621,0.894786
0.377578,0.839105,0.350221,0.812993,0.505094,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.35,0.576998,100,0.06888,0.863434,raw_max100,0.35,25334,0.031914,0.444444,0.047827,0.300971,0.077338,0.876325,0.886364,0.737589,0.902913,0.88175
0.365177,0.847484,0.354948,0.816073,0.500601,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.45,0.576857,50,0.083694,0.880257,raw_max50,0.4,21256,0.040632,0.486154,0.058247,0.327496,0.092331,0.890459,0.897727,0.758865,0.907767,0.901304
0.365177,0.847484,0.354948,0.816073,0.500601,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.45,0.576857,50,0.083694,0.880257,classwise_current_max50,0.4,21256,0.040632,0.486154,0.058247,0.327496,0.092331,0.890459,0.897727,0.758865,0.907767,0.901304
0.377755,0.836251,0.350226,0.814436,0.505334,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.3,0.5768,50,0.070875,0.864424,raw_max50,0.35,24649,0.034031,0.401554,0.047383,0.279104,0.079644,0.872792,0.880682,0.744681,0.907767,0.882682
0.365031,0.847484,0.354311,0.816073,0.50024,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.5,0.576628,50,0.090431,0.876299,raw_max50,0.4,19584,0.043904,0.523179,0.063459,0.358925,0.099187,0.886926,0.897727,0.748227,0.907767,0.897579
0.365031,0.847484,0.354311,0.816073,0.50024,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.5,0.576628,50,0.090431,0.876299,classwise_current_max50,0.4,19584,0.043904,0.523179,0.063459,0.358925,0.099187,0.886926,0.897727,0.748227,0.907767,0.897579
0.377343,0.839105,0.350039,0.811518,0.504867,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.4,0.576574,100,0.075562,0.85997,raw_max100,0.35,23001,0.034672,0.493671,0.053502,0.330948,0.084573,0.869258,0.886364,0.734043,0.898058,0.878957
0.377755,0.836251,0.34955,0.813038,0.505095,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.35,0.576338,50,0.076957,0.860465,raw_max50,0.35,22597,0.037043,0.446686,0.051142,0.304918,0.086349,0.872792,0.880682,0.730496,0.902913,0.879888
0.364236,0.847484,0.353507,0.81641,0.499533,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.45,0.576234,30,0.099036,0.869372,classwise_current_max30,0.4,17741,0.050123,0.486154,0.065927,0.335125,0.108792,0.865724,0.897727,0.737589,0.907767,0.892924
0.37762,0.836251,0.349357,0.813038,0.504843,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.35,0.576222,50,0.085134,0.857991,classwise_current_max50,0.35,20368,0.043287,0.446686,0.056521,0.304918,0.093258,0.869258,0.880682,0.72695,0.902913,0.877095
0.37762,0.836251,0.349357,0.813038,0.504843,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.15,0.576222,50,0.084971,0.857991,classwise_current_max50,0.35,20407,0.043287,0.401554,0.056521,0.304918,0.093258,0.869258,0.880682,0.72695,0.902913,0.877095
0.37762,0.836251,0.349357,0.813038,0.504843,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.2,0.576222,50,0.084971,0.857991,classwise_current_max50,0.35,20407,0.043287,0.401554,0.056521,0.304918,0.093258,0.869258,0.880682,0.72695,0.902913,0.877095
0.37762,0.836251,0.349357,0.813038,0.504843,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.25,0.576222,50,0.084971,0.857991,classwise_current_max50,0.35,20407,0.043287,0.401554,0.056521,0.304918,0.093258,0.869258,0.880682,0.72695,0.902913,0.877095
0.37762,0.836251,0.349357,0.813038,0.504843,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.3,0.576222,50,0.084971,0.857991,classwise_current_max50,0.35,20407,0.043287,0.401554,0.056521,0.304918,0.093258,0.869258,0.880682,0.72695,0.902913,0.877095
0.364236,0.847484,0.353259,0.81641,0.499111,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.5,0.5761,30,0.105587,0.866898,classwise_current_max30,0.4,16593,0.053377,0.523179,0.071355,0.365234,0.115227,0.865724,0.897727,0.734043,0.907767,0.889199
0.37762,0.836251,0.349357,0.811543,0.504843,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.4,0.575923,50,0.085466,0.857496,classwise_current_max50,0.35,20277,0.043287,0.496795,0.056521,0.333935,0.093258,0.869258,0.880682,0.72695,0.898058,0.877095
0.37762,0.836251,0.349357,0.811543,0.504843,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.4,0.575923,50,0.083631,0.857496,raw_max50,0.35,20722,0.040117,0.496795,0.056536,0.333935,0.093286,0.869258,0.880682,0.72695,0.898058,0.877095
0.377537,0.836283,0.348355,0.811027,0.504325,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.35,0.575505,30,0.098878,0.850569,classwise_current_max30,0.35,17385,0.052449,0.450581,0.063407,0.308848,0.108108,0.855124,0.880682,0.712766,0.898058,0.871508
0.377537,0.836283,0.348355,0.811027,0.504325,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.15,0.575505,30,0.098657,0.850569,classwise_current_max30,0.35,17424,0.052449,0.4047,0.063407,0.308848,0.108108,0.855124,0.880682,0.712766,0.898058,0.871508
0.377537,0.836283,0.348355,0.811027,0.504325,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.2,0.575505,30,0.098657,0.850569,classwise_current_max30,0.35,17424,0.052449,0.4047,0.063407,0.308848,0.108108,0.855124,0.880682,0.712766,0.898058,0.871508
0.377537,0.836283,0.348355,0.811027,0.504325,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.25,0.575505,30,0.098657,0.850569,classwise_current_max30,0.35,17424,0.052449,0.4047,0.063407,0.308848,0.108108,0.855124,0.880682,0.712766,0.898058,0.871508
0.377537,0.836283,0.348355,0.811027,0.504325,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.3,0.575505,30,0.098657,0.850569,classwise_current_max30,0.35,17424,0.052449,0.4047,0.063407,0.308848,0.108108,0.855124,0.880682,0.712766,0.898058,0.871508
0.377343,0.833292,0.349832,0.811518,0.504782,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.45,0.575353,100,0.082721,0.857991,raw_max100,0.35,20962,0.037975,0.518519,0.059452,0.356455,0.092424,0.869258,0.875,0.730496,0.898058,0.878026
0.37762,0.833335,0.349357,0.811543,0.504751,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.45,0.575321,50,0.090453,0.856507,raw_max50,0.35,19137,0.043287,0.522034,0.062519,0.359223,0.100481,0.869258,0.875,0.72695,0.898058,0.876164
0.37762,0.833335,0.349357,0.811543,0.504751,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.45,0.575321,50,0.090453,0.856507,classwise_current_max50,0.35,19137,0.043287,0.522034,0.062519,0.359223,0.100481,0.869258,0.875,0.72695,0.898058,0.876164
0.377537,0.836283,0.348355,0.809513,0.504325,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.4,0.575202,30,0.099318,0.850074,classwise_current_max30,0.35,17298,0.052449,0.5,0.063407,0.336996,0.108108,0.855124,0.880682,0.712766,0.893204,0.871508
0.377206,0.833292,0.349393,0.811518,0.50442,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.5,0.575166,100,0.090556,0.854527,raw_max100,0.35,19071,0.041845,0.562044,0.065553,0.384615,0.100439,0.865724,0.875,0.723404,0.898058,0.874302
0.377465,0.833335,0.348898,0.811543,0.504359,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.5,0.57512,50,0.097849,0.853043,raw_max50,0.35,17619,0.046953,0.564103,0.068281,0.387841,0.107974,0.865724,0.875,0.719858,0.898058,0.872439
0.377465,0.833335,0.348898,0.811543,0.504359,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.5,0.57512,50,0.097849,0.853043,classwise_current_max50,0.35,17619,0.046953,0.564103,0.068281,0.387841,0.107974,0.865724,0.875,0.719858,0.898058,0.872439
0.377537,0.833347,0.348355,0.809513,0.504219,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.45,0.574594,30,0.104284,0.849085,classwise_current_max30,0.35,16455,0.052449,0.525597,0.068906,0.361493,0.115119,0.855124,0.875,0.712766,0.893204,0.870577
0.377537,0.833347,0.348095,0.809513,0.503885,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.5,0.574475,30,0.111655,0.847105,classwise_current_max30,0.35,15333,0.056358,0.566176,0.074683,0.389006,0.122374,0.855124,0.875,0.70922,0.893204,0.867784
0.340625,0.860348,0.353415,0.823198,0.488454,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.15,0.573208,100,0.036305,0.931222,raw_max100,0.45,51838,0.017472,0.227211,0.024671,0.147015,0.040681,0.929329,0.948864,0.858156,0.956311,0.943203
0.340625,0.858961,0.35303,0.82247,0.488415,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.2,0.5727,100,0.041481,0.927759,raw_max100,0.45,45201,0.019958,0.267742,0.028337,0.170881,0.046301,0.929329,0.943182,0.843972,0.951456,0.942272
0.340442,0.858038,0.353382,0.820636,0.488173,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.15,0.572134,50,0.04742,0.920336,raw_max50,0.45,39224,0.024236,0.232168,0.031478,0.153423,0.05279,0.918728,0.943182,0.840426,0.946602,0.932961
0.340473,0.857249,0.352808,0.821547,0.488234,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.25,0.572062,100,0.046312,0.92281,raw_max100,0.45,40270,0.022186,0.302198,0.032109,0.19174,0.051447,0.922261,0.9375,0.836879,0.946602,0.938547
0.340442,0.856624,0.353012,0.819878,0.488173,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.2,0.571626,50,0.052736,0.917862,raw_max50,0.45,35175,0.026829,0.272277,0.03513,0.176364,0.058538,0.918728,0.9375,0.829787,0.941748,0.932961
0.340473,0.857249,0.352455,0.819589,0.488083,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.3,0.57157,100,0.051318,0.918852,raw_max100,0.45,36186,0.024438,0.335366,0.036225,0.217342,0.056799,0.922261,0.9375,0.826241,0.936893,0.935754
0.340242,0.854888,0.353012,0.818934,0.487947,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.25,0.571005,50,0.057539,0.913904,raw_max50,0.45,32100,0.029064,0.30597,0.039111,0.196138,0.063486,0.911661,0.931818,0.829787,0.936893,0.929236
0.340242,0.854888,0.352585,0.817977,0.487823,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.3,0.570703,50,0.062479,0.910935,raw_max50,0.45,29466,0.031322,0.336756,0.042961,0.221453,0.068699,0.911661,0.931818,0.819149,0.932039,0.927374
0.340473,0.855166,0.35192,0.817377,0.487748,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.35,0.570537,100,0.056185,0.91242,raw_max100,0.45,32820,0.026819,0.368539,0.03984,0.239649,0.062057,0.922261,0.931818,0.812057,0.927184,0.930168
0.340376,0.852936,0.351614,0.817377,0.487264,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.4,0.569914,100,0.061185,0.906482,raw_max100,0.45,29942,0.029161,0.39951,0.044275,0.263085,0.067118,0.918728,0.926136,0.804965,0.927184,0.922719
0.34012,0.854888,0.351606,0.815722,0.487051,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.15,0.569877,50,0.073135,0.901039,classwise_current_max50,0.45,24899,0.038594,0.336756,0.050482,0.243902,0.078693,0.908127,0.931818,0.797872,0.92233,0.917132
0.34012,0.854888,0.351606,0.815722,0.487051,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.2,0.569877,50,0.073135,0.901039,classwise_current_max50,0.45,24899,0.038594,0.336756,0.050482,0.243902,0.078693,0.908127,0.931818,0.797872,0.92233,0.917132
0.34012,0.854888,0.351606,0.815722,0.487051,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.25,0.569877,50,0.073135,0.901039,classwise_current_max50,0.45,24899,0.038594,0.336756,0.050482,0.243902,0.078693,0.908127,0.931818,0.797872,0.92233,0.917132
0.34012,0.854888,0.351606,0.815722,0.487051,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.3,0.569877,50,0.073135,0.901039,classwise_current_max50,0.45,24899,0.038594,0.336756,0.050482,0.243902,0.078693,0.908127,0.931818,0.797872,0.92233,0.917132
0.340242,0.852798,0.351957,0.815722,0.487554,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.35,0.569654,50,0.067265,0.905492,raw_max50,0.45,27206,0.033633,0.369615,0.046213,0.243902,0.074013,0.911661,0.926136,0.804965,0.92233,0.92365
0.34012,0.852798,0.351606,0.815722,0.487051,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.35,0.569459,50,0.073231,0.900544,classwise_current_max50,0.45,24853,0.038594,0.369615,0.050482,0.243902,0.078693,0.908127,0.926136,0.797872,0.92233,0.917132
0.33934,0.855103,0.350194,0.81622,0.486428,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.15,0.569457,30,0.089044,0.887185,classwise_current_max30,0.45,20136,0.049536,0.343096,0.058406,0.25266,0.095725,0.886926,0.931818,0.758865,0.92233,0.90689
0.33934,0.855103,0.350194,0.81622,0.486428,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.2,0.569457,30,0.089044,0.887185,classwise_current_max30,0.45,20136,0.049536,0.343096,0.058406,0.25266,0.095725,0.886926,0.931818,0.758865,0.92233,0.90689
0.33934,0.855103,0.350194,0.81622,0.486428,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.25,0.569457,30,0.089044,0.887185,classwise_current_max30,0.45,20136,0.049536,0.343096,0.058406,0.25266,0.095725,0.886926,0.931818,0.758865,0.92233,0.90689
0.33934,0.855103,0.350194,0.81622,0.486428,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.3,0.569457,30,0.089044,0.887185,classwise_current_max30,0.45,20136,0.049536,0.343096,0.058406,0.25266,0.095725,0.886926,0.931818,0.758865,0.92233,0.90689
0.33934,0.852986,0.350194,0.81622,0.486428,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.35,0.569034,30,0.089185,0.88669,classwise_current_max30,0.45,20093,0.049536,0.374713,0.058406,0.25266,0.095725,0.886926,0.926136,0.758865,0.92233,0.90689
0.34012,0.850561,0.351606,0.815722,0.487051,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.4,0.569012,50,0.073501,0.900049,classwise_current_max50,0.45,24748,0.038594,0.40099,0.050482,0.267229,0.078693,0.908127,0.920455,0.797872,0.92233,0.917132
0.34012,0.850561,0.351606,0.815722,0.487051,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.4,0.569012,50,0.072157,0.900049,raw_max50,0.45,25209,0.036055,0.40099,0.050494,0.267229,0.078737,0.908127,0.920455,0.797872,0.92233,0.917132
0.33934,0.850721,0.350194,0.81622,0.486428,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.4,0.568581,30,0.089577,0.886195,classwise_current_max30,0.45,19994,0.049536,0.406015,0.058406,0.275762,0.095725,0.886926,0.920455,0.758865,0.92233,0.90689
0.340376,0.848083,0.351283,0.816029,0.487068,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.45,0.568568,100,0.06655,0.902524,raw_max100,0.45,27408,0.031711,0.430481,0.048575,0.290965,0.072915,0.918728,0.914773,0.797872,0.92233,0.919926
0.34012,0.848133,0.351231,0.814359,0.486822,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.45,0.568133,50,0.077333,0.896586,raw_max50,0.45,23431,0.038594,0.432796,0.05451,0.293935,0.084176,0.908127,0.914773,0.79078,0.917476,0.914339
0.34012,0.848133,0.351231,0.814359,0.486822,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.45,0.568133,50,0.077333,0.896586,classwise_current_max50,0.45,23431,0.038594,0.432796,0.05451,0.293935,0.084176,0.908127,0.914773,0.79078,0.917476,0.914339
0.33934,0.848273,0.350194,0.814823,0.486246,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.45,0.567775,30,0.093786,0.884216,classwise_current_max30,0.45,19054,0.049536,0.436314,0.062923,0.300955,0.101366,0.886926,0.914773,0.758865,0.917476,0.905028
0.340143,0.845462,0.350554,0.816029,0.486571,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.5,0.567752,100,0.07223,0.895596,raw_max100,0.45,25059,0.034446,0.463768,0.053099,0.316667,0.078719,0.911661,0.909091,0.783688,0.92233,0.913408
0.339838,0.845504,0.35042,0.814359,0.486334,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.5,0.567291,50,0.082926,0.890153,raw_max50,0.45,21694,0.041342,0.465116,0.058745,0.319257,0.089855,0.90106,0.909091,0.776596,0.917476,0.908752
